issue,pollster,sponsor,start_date,end_date,sample_size,population,approve,disapprove,url,net,partisan,adj_net,total_weight
immigration,YouGov,The Economist,2026-03-06,2026-03-09,1563,A,45,52,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_EcCnfRV.pdf,-7,NA,-9.61227487063094,1.267665300460522e-4
foreign_policy,YouGov,The Economist,2026-03-06,2026-03-09,1563,A,39,54,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_EcCnfRV.pdf,-15,NA,-17.61227487063094,1.267665300460522e-4
immigration,Focaldata,NA,2026-03-06,2026-03-10,1782,A,39,46,https://www.focaldata.com/blog/democrats-increase-lead-and-rubio-stock-surges-amid-iran-war,-7,NA,-9.729129936711935,3.7347817413571415e-4
foreign_policy,Focaldata,NA,2026-03-06,2026-03-10,1782,A,33,47,https://www.focaldata.com/blog/democrats-increase-lead-and-rubio-stock-surges-amid-iran-war,-14,NA,-16.729129936711935,3.7347817413571415e-4
iran,Focaldata,NA,2026-03-06,2026-03-10,1782,A,32,48,https://www.focaldata.com/blog/democrats-increase-lead-and-rubio-stock-surges-amid-iran-war,-16,NA,-18.729129936711935,3.7347817413571415e-4
economy,Focaldata,NA,2026-03-06,2026-03-10,1782,A,31,50,https://www.focaldata.com/blog/democrats-increase-lead-and-rubio-stock-surges-amid-iran-war,-19,NA,-21.729129936711935,3.7347817413571415e-4
healthcare,Focaldata,NA,2026-03-06,2026-03-10,1782,A,27,51,https://www.focaldata.com/blog/democrats-increase-lead-and-rubio-stock-surges-amid-iran-war,-24,NA,-26.72912993671193,3.7347817413571415e-4
inflation,Focaldata,NA,2026-03-06,2026-03-10,1782,A,27,56,https://www.focaldata.com/blog/democrats-increase-lead-and-rubio-stock-surges-amid-iran-war,-29,NA,-31.72912993671193,3.7347817413571415e-4
immigration,Change Research,NA,2026-03-08,2026-03-12,1540,RV,48,51,https://portal.changeresearch.com/portal/projects/61cdcd30-3c32-4785-9ccb-5fe82cb36389,-3,NA,-9.86208033085471,3.8296667225156555e-4
economy,Change Research,NA,2026-03-08,2026-03-12,1540,RV,39,58,https://portal.changeresearch.com/portal/projects/61cdcd30-3c32-4785-9ccb-5fe82cb36389,-19,NA,-25.86208033085471,3.8296667225156555e-4
trade_tariffs,Change Research,NA,2026-03-08,2026-03-12,1540,RV,40,56,https://portal.changeresearch.com/portal/projects/61cdcd30-3c32-4785-9ccb-5fe82cb36389,-16,NA,-22.86208033085471,3.8296667225156555e-4
inflation,Change Research,NA,2026-03-08,2026-03-12,1540,RV,36,62,https://portal.changeresearch.com/portal/projects/61cdcd30-3c32-4785-9ccb-5fe82cb36389,-26,NA,-32.8620803308547,3.8296667225156555e-4
iran,RMG Research,Napolitan News Service,2026-03-11,2026-03-12,1000,RV,39,60,https://napolitannews.org/posts/while-iran-approval-is-down-perceptions-of-israel-are-up,-21,NA,-29.56947401064064,1.7882398063250526e-4
economy,YouGov,Yahoo News,2026-03-12,2026-03-13,1699,A,32,61,https://www.yahoo.com/news/politics/article/poll-66-of-americans-disapprove-of-trump-on-gas-prices-as-they-feel-effects-of-iran-war-120000483.html,-29,NA,-31.612274870630937,1.903436710862571e-4
immigration,YouGov,Yahoo News,2026-03-12,2026-03-13,1699,A,43,53,https://www.yahoo.com/news/politics/article/poll-66-of-americans-disapprove-of-trump-on-gas-prices-as-they-feel-effects-of-iran-war-120000483.html,-10,NA,-12.61227487063094,1.903436710862571e-4
iran,YouGov,Yahoo News,2026-03-12,2026-03-13,1699,A,36,55,https://www.yahoo.com/news/politics/article/poll-66-of-americans-disapprove-of-trump-on-gas-prices-as-they-feel-effects-of-iran-war-120000483.html,-19,NA,-21.61227487063094,1.903436710862571e-4
foreign_policy,YouGov,Yahoo News,2026-03-12,2026-03-13,1699,A,35,56,https://www.yahoo.com/news/politics/article/poll-66-of-americans-disapprove-of-trump-on-gas-prices-as-they-feel-effects-of-iran-war-120000483.html,-21,NA,-23.61227487063094,1.903436710862571e-4
inflation,YouGov,Yahoo News,2026-03-12,2026-03-13,1699,A,26,67,https://www.yahoo.com/news/politics/article/poll-66-of-americans-disapprove-of-trump-on-gas-prices-as-they-feel-effects-of-iran-war-120000483.html,-41,NA,-43.61227487063094,1.903436710862571e-4
economy,Global Strategy Group/GBAO (Navigator Research),NA,2026-03-12,2026-03-16,1000,A,39,60,https://navigatorresearch.org/perceptions-and-concerns-about-trumps-war-against-iran/,-21,NA,-21.044638707516278,4.637067736529884e-4
crime,YouGov,The Economist,2026-03-13,2026-03-16,1595,A,43,47,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_CwWXhS2.pdf,-4,NA,-6.612274870630941,2.4501563421234015e-4
immigration,YouGov,The Economist,2026-03-13,2026-03-16,1595,A,43,52,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_CwWXhS2.pdf,-9,NA,-11.61227487063094,2.4501563421234015e-4
iran,YouGov,The Economist,2026-03-13,2026-03-16,1595,A,36,56,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_CwWXhS2.pdf,-20,NA,-22.61227487063094,2.4501563421234015e-4
immigration,Morning Consult,NA,2026-03-13,2026-03-16,2201,RV,48,46,https://pro.morningconsult.com/trackers/donald-trump-congress-policy-republicans-polling,2,NA,-12.874372688004748,1.917600282090474e-4
trade_tariffs,Morning Consult,NA,2026-03-13,2026-03-16,2201,RV,44,47,https://pro.morningconsult.com/trackers/donald-trump-congress-policy-republicans-polling,-3,NA,-17.874372688004748,1.917600282090474e-4
foreign_policy,Morning Consult,NA,2026-03-13,2026-03-16,2201,RV,43,48,https://pro.morningconsult.com/trackers/donald-trump-congress-policy-republicans-polling,-5,NA,-19.874372688004748,1.917600282090474e-4
economy,Morning Consult,NA,2026-03-13,2026-03-16,2201,RV,42,50,https://pro.morningconsult.com/trackers/donald-trump-congress-policy-republicans-polling,-8,NA,-22.874372688004748,1.917600282090474e-4
healthcare,Morning Consult,NA,2026-03-13,2026-03-16,2201,RV,40,50,https://pro.morningconsult.com/trackers/donald-trump-congress-policy-republicans-polling,-10,NA,-24.874372688004748,1.917600282090474e-4
economy,Echelon Insights,NA,2026-03-12,2026-03-16,1033,LV,38,59,https://echelonin.wpenginepowered.com/wp-content/uploads/March-2026-Omnibus-Topline-External.pdf,-21,NA,-26.971709166994167,6.125445956382294e-4
immigration,Echelon Insights,NA,2026-03-12,2026-03-16,1033,LV,43,55,https://echelonin.wpenginepowered.com/wp-content/uploads/March-2026-Omnibus-Topline-External.pdf,-12,NA,-17.971709166994167,6.125445956382294e-4
foreign_policy,Echelon Insights,NA,2026-03-12,2026-03-16,1033,LV,38,59,https://echelonin.wpenginepowered.com/wp-content/uploads/March-2026-Omnibus-Topline-External.pdf,-21,NA,-26.971709166994167,6.125445956382294e-4
iran,RMG Research,Napolitan News Service,2026-03-16,2026-03-17,1000,RV,40,51,https://napolitannews.org/posts/dip-in-iran-war-interest-fluke,-11,NA,-19.56947401064064,2.624777078056544e-4
economy,The Argument/Verasight,NA,2026-03-12,2026-03-17,1519,RV,39,58,https://substack.com/inbox/post/191802614,-19,NA,-20.101542160477898,4.231435195643175e-4
economy,The Winston Group,Winning the Issues,2026-03-15,2026-03-17,1000,RV,36,60,https://www.winningtheissues.org/wp-content/uploads/2026/04/March-2026-Winning-the-Issues-Survey.pdf,-24,REP,-27.109603908968424,9.315596621838915e-4
inflation,The Winston Group,Winning the Issues,2026-03-15,2026-03-17,1000,RV,33,61,https://www.winningtheissues.org/wp-content/uploads/2026/04/March-2026-Winning-the-Issues-Survey.pdf,-28,REP,-31.109603908968424,9.315596621838915e-4
economy,Verasight,Strength In Numbers,2026-03-16,2026-03-18,1530,A,36,59,https://www.gelliottmorris.com/p/2026-03-24-march-sin-verasight-poll-main-release,-23,NA,-22.94286641447735,1.2255296927509517e-4
inflation,Verasight,Strength In Numbers,2026-03-16,2026-03-18,1530,A,28,67,https://www.gelliottmorris.com/p/2026-03-24-march-sin-verasight-poll-main-release,-39,NA,-38.942866414477336,1.2255296927509517e-4
trade_tariffs,Verasight,Strength In Numbers,2026-03-16,2026-03-18,1530,A,35,59,https://www.gelliottmorris.com/p/2026-03-24-march-sin-verasight-poll-main-release,-24,NA,-23.94286641447735,1.2255296927509517e-4
foreign_policy,Verasight,Strength In Numbers,2026-03-16,2026-03-18,1530,A,36,59,https://www.gelliottmorris.com/p/2026-03-24-march-sin-verasight-poll-main-release,-23,NA,-22.94286641447735,1.2255296927509517e-4
immigration,Verasight,Strength In Numbers,2026-03-16,2026-03-18,1530,A,42,54,https://www.gelliottmorris.com/p/2026-03-24-march-sin-verasight-poll-main-release,-12,NA,-11.94286641447735,1.2255296927509517e-4
healthcare,Verasight,Strength In Numbers,2026-03-16,2026-03-18,1530,A,33,61,https://www.gelliottmorris.com/p/2026-03-24-march-sin-verasight-poll-main-release,-28,NA,-27.94286641447735,1.2255296927509517e-4
crime,Verasight,Strength In Numbers,2026-03-16,2026-03-18,1530,A,42,52,https://www.gelliottmorris.com/p/2026-03-24-march-sin-verasight-poll-main-release,-10,NA,-9.94286641447735,1.2255296927509517e-4
economy,Ipsos,Reuters,2026-03-17,2026-03-19,1545,A,35,58,https://www.reuters.com/world/middle-east/americans-believe-trump-will-send-troops-into-iran-dont-like-idea-reutersipsos-2026-03-19/,-23,NA,-21.23404897675124,3.9636615509957424e-4
immigration,Ipsos,Reuters,2026-03-17,2026-03-19,1545,A,42,52,https://www.reuters.com/world/middle-east/americans-believe-trump-will-send-troops-into-iran-dont-like-idea-reutersipsos-2026-03-19/,-10,NA,-8.23404897675124,3.9636615509957424e-4
crime,Ipsos,Reuters,2026-03-17,2026-03-19,1545,A,42,47,https://www.ipsos.com/en-us/americans-think-its-likely-us-will-send-troops-iran,-5,NA,-3.2340489767512395,3.9636615509957424e-4
foreign_policy,Ipsos,Reuters,2026-03-17,2026-03-19,1545,A,34,56,https://www.ipsos.com/en-us/americans-think-its-likely-us-will-send-troops-iran,-22,NA,-20.23404897675124,3.9636615509957424e-4
inflation,Ipsos,Reuters,2026-03-17,2026-03-19,1545,A,29,63,https://www.ipsos.com/en-us/americans-think-its-likely-us-will-send-troops-iran,-34,NA,-32.23404897675124,3.9636615509957424e-4
iran,RMG Research,Napolitan News Service,2026-03-18,2026-03-19,1000,RV,42,57,https://napolitannews.org/posts/iran-becomes-most-followed-story-in-years-amidst-chaos-disapproval-at-57-percent,-15,NA,-23.56947401064064,3.185225211257866e-4
crime,RMG Research,Napolitan News Service,2026-03-16,2026-03-19,1000,RV,49,48,https://napolitannews.org/posts/trumps-approval-largely-unchanged-on-key-issues-from-february-lows,1,NA,-7.56947401064064,3.185225211257866e-4
immigration,RMG Research,Napolitan News Service,2026-03-16,2026-03-19,1000,RV,46,53,https://napolitannews.org/posts/trumps-approval-largely-unchanged-on-key-issues-from-february-lows,-7,NA,-15.56947401064064,3.185225211257866e-4
healthcare,RMG Research,Napolitan News Service,2026-03-16,2026-03-19,1000,RV,43,54,https://napolitannews.org/posts/trumps-approval-largely-unchanged-on-key-issues-from-february-lows,-11,NA,-19.56947401064064,3.185225211257866e-4
economy,RMG Research,Napolitan News Service,2026-03-16,2026-03-19,1000,RV,41,59,https://napolitannews.org/posts/trumps-approval-largely-unchanged-on-key-issues-from-february-lows,-18,NA,-26.56947401064064,3.185225211257866e-4
inflation,RMG Research,Napolitan News Service,2026-03-16,2026-03-19,1000,RV,37,61,https://napolitannews.org/posts/trumps-approval-largely-unchanged-on-key-issues-from-february-lows,-24,NA,-32.56947401064064,3.185225211257866e-4
iran,John Zogby Strategies,NA,2026-03-17,2026-03-19,1000,LV,43,52,https://johnzogbystrategies.com/decisive-poll-on-war-with-iran/,-9,NA,-17.594797748158925,4.8551201686704716e-4
economy,John Zogby Strategies,NA,2026-03-17,2026-03-19,1000,LV,41,55,https://johnzogbystrategies.com/decisive-poll-on-war-with-iran/,-14,NA,-22.594797748158925,4.8551201686704716e-4
trade_tariffs,John Zogby Strategies,NA,2026-03-17,2026-03-19,1000,LV,40,54,https://johnzogbystrategies.com/decisive-poll-on-war-with-iran/,-14,NA,-22.594797748158925,4.8551201686704716e-4
economy,American Research Group,NA,2026-03-16,2026-03-20,1100,A,33,64,https://americanresearchgroup.com/economy/,-31,NA,-23.08028495951212,3.2054584503609404e-4
economy,YouGov,CBS News,2026-03-17,2026-03-20,3335,A,36,64,https://www.cbsnews.com/news/opinion-poll-iran-war-regime-2028-03-22/,-28,NA,-30.612274870630948,4.989179346090591e-4
inflation,YouGov,CBS News,2026-03-17,2026-03-20,3335,A,33,67,https://www.cbsnews.com/news/opinion-poll-iran-war-regime-2028-03-22/,-34,NA,-36.61227487063095,4.989179346090591e-4
immigration,YouGov,CBS News,2026-03-17,2026-03-20,3335,A,45,55,https://www.cbsnews.com/news/opinion-poll-iran-war-regime-2028-03-22/,-10,NA,-12.61227487063094,4.989179346090591e-4
iran,YouGov,CBS News,2026-03-17,2026-03-20,3335,A,38,62,https://www.cbsnews.com/news/opinion-poll-iran-war-regime-2028-03-22/,-24,NA,-26.612274870630948,4.989179346090591e-4
crime,Impact Research/BSP Research,Third Way | UnidosUS,2026-03-10,2026-03-20,1000,LV,47,49,https://www.thirdway.org/memo/president-trumps-immigration-problem,-2,NA,-4.089090826081055,2.495446019159624e-4
immigration,Impact Research/BSP Research,Third Way | UnidosUS,2026-03-10,2026-03-20,1000,LV,44,54,https://www.thirdway.org/memo/president-trumps-immigration-problem,-10,NA,-12.089090826081055,2.495446019159624e-4
economy,Impact Research/BSP Research,Third Way | UnidosUS,2026-03-10,2026-03-20,1000,LV,40,59,https://www.thirdway.org/memo/president-trumps-immigration-problem,-19,NA,-21.089090826081055,2.495446019159624e-4
immigration,Morning Consult,NA,2026-03-20,2026-03-22,2202,RV,47,46,https://pro.morningconsult.com/trackers/donald-trump-congress-policy-republicans-polling,1,NA,-13.874372688004748,3.039881966091995e-4
foreign_policy,Morning Consult,NA,2026-03-20,2026-03-22,2202,RV,44,47,https://pro.morningconsult.com/trackers/donald-trump-congress-policy-republicans-polling,-3,NA,-17.874372688004748,3.039881966091995e-4
trade_tariffs,Morning Consult,NA,2026-03-20,2026-03-22,2202,RV,43,47,https://pro.morningconsult.com/trackers/donald-trump-congress-policy-republicans-polling,-4,NA,-18.874372688004748,3.039881966091995e-4
economy,Morning Consult,NA,2026-03-20,2026-03-22,2202,RV,42,51,https://pro.morningconsult.com/trackers/donald-trump-congress-policy-republicans-polling,-9,NA,-23.874372688004748,3.039881966091995e-4
healthcare,Morning Consult,NA,2026-03-20,2026-03-22,2202,RV,41,51,https://pro.morningconsult.com/trackers/donald-trump-congress-policy-republicans-polling,-10,NA,-24.874372688004748,3.039881966091995e-4
economy,AP-NORC,NA,2026-03-19,2026-03-23,1150,A,38,61,https://apnorc.org/projects/most-say-the-united-states-recent-military-actions-against-iran-have-gone-too-far/,-23,NA,-16.672724962090527,2.063064156817572e-4
trade_tariffs,AP-NORC,NA,2026-03-19,2026-03-23,1150,A,38,61,https://apnorc.org/projects/most-say-the-united-states-recent-military-actions-against-iran-have-gone-too-far/,-23,NA,-16.672724962090527,2.063064156817572e-4
foreign_policy,AP-NORC,NA,2026-03-19,2026-03-23,1150,A,34,64,https://apnorc.org/projects/most-say-the-united-states-recent-military-actions-against-iran-have-gone-too-far/,-30,NA,-23.672724962090527,2.063064156817572e-4
iran,AP-NORC,NA,2026-03-19,2026-03-23,1150,A,35,63,https://apnorc.org/projects/most-say-the-united-states-recent-military-actions-against-iran-have-gone-too-far/,-28,NA,-21.672724962090527,2.063064156817572e-4
economy,Ipsos,Reuters,2026-03-20,2026-03-23,1272,A,29,62,https://www.ipsos.com/en-us/economy-and-foreign-conflicts-now-publics-top-two-issue-concerns,-33,NA,-31.234048976751236,4.888878126403218e-4
immigration,Ipsos,Reuters,2026-03-20,2026-03-23,1272,A,40,53,https://www.ipsos.com/en-us/economy-and-foreign-conflicts-now-publics-top-two-issue-concerns,-13,NA,-11.23404897675124,4.888878126403218e-4
crime,Ipsos,Reuters,2026-03-20,2026-03-23,1272,A,39,49,https://www.ipsos.com/en-us/economy-and-foreign-conflicts-now-publics-top-two-issue-concerns,-10,NA,-8.23404897675124,4.888878126403218e-4
foreign_policy,Ipsos,Reuters,2026-03-20,2026-03-23,1272,A,31,58,https://www.ipsos.com/en-us/economy-and-foreign-conflicts-now-publics-top-two-issue-concerns,-27,NA,-25.23404897675124,4.888878126403218e-4
inflation,Ipsos,Reuters,2026-03-20,2026-03-23,1272,A,23,68,https://www.ipsos.com/en-us/economy-and-foreign-conflicts-now-publics-top-two-issue-concerns,-45,NA,-43.23404897675124,4.888878126403218e-4
foreign_policy,YouGov,The Economist,2026-03-20,2026-03-23,1665,A,37,54,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_o84FoNw.pdf,-17,NA,-19.61227487063094,4.438010399837546e-4
trade_tariffs,YouGov,The Economist,2026-03-20,2026-03-23,1665,A,34,59,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_o84FoNw.pdf,-25,NA,-27.61227487063094,4.438010399837546e-4
economy,YouGov,The Economist,2026-03-20,2026-03-23,1665,A,35,60,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_o84FoNw.pdf,-25,NA,-27.61227487063094,4.438010399837546e-4
inflation,YouGov,The Economist,2026-03-20,2026-03-23,1665,A,30,64,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_o84FoNw.pdf,-34,NA,-36.61227487063094,4.438010399837546e-4
iran,YouGov,The Economist,2026-03-20,2026-03-23,1665,A,36,55,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_o84FoNw.pdf,-19,NA,-21.61227487063094,4.438010399837546e-4
foreign_policy,Beacon Research/Shaw & Co. Research,FOX News,2026-03-20,2026-03-23,1001,RV,38,62,https://www.foxnews.com/politics/fox-news-poll-voters-oppose-action-iran-give-u-s-military-positive-marks,-24,NA,-22.529656604297095,0.0010280824276973045
iran,Beacon Research/Shaw & Co. Research,FOX News,2026-03-20,2026-03-23,1001,RV,36,64,https://www.foxnews.com/politics/fox-news-poll-voters-oppose-action-iran-give-u-s-military-positive-marks,-28,NA,-26.529656604297095,0.0010280824276973045
economy,Quinnipiac University,NA,2026-03-19,2026-03-23,1191,RV,38,58,https://poll.qu.edu/poll-release?releaseid=3953,-20,NA,-19.977938514712058,0.0012091256838479417
foreign_policy,Quinnipiac University,NA,2026-03-19,2026-03-23,1191,RV,36,59,https://poll.qu.edu/poll-release?releaseid=3953,-23,NA,-22.977938514712058,0.0012091256838479417
iran,Quinnipiac University,NA,2026-03-19,2026-03-23,1191,RV,34,59,https://poll.qu.edu/poll-release?releaseid=3953,-25,NA,-24.977938514712058,0.0012091256838479417
iran,RMG Research,Napolitan News Service,2026-03-23,2026-03-24,1000,RV,42,53,https://napolitannews.org/posts/31-percent-say-iran-fighting-will-end-in-the-next-few-weeks,-11,NA,-19.56947401064064,4.6752712322956476e-4
inflation,University of Massachusetts (Amherst),NA,2026-03-20,2026-03-25,1000,A,24,71,https://www.umass.edu/political-science/about/reports/2026-0,-47,NA,-40.36214442005381,0.0010293194926924627
immigration,University of Massachusetts (Amherst),NA,2026-03-20,2026-03-25,1000,A,35,60,https://www.umass.edu/political-science/about/reports/2026-0,-25,NA,-18.362144420053816,0.0010293194926924627
trade_tariffs,University of Massachusetts (Amherst),NA,2026-03-20,2026-03-25,1000,A,28,64,https://www.umass.edu/political-science/about/reports/2026-0,-36,NA,-29.362144420053813,0.0010293194926924627
iran,University of Massachusetts (Amherst),NA,2026-03-20,2026-03-25,1000,A,29,63,https://www.umass.edu/political-science/about/reports/2026-0,-34,NA,-27.362144420053816,0.0010293194926924627
