issue,pollster,start_date,end_date,sample_size,population,approve,disapprove,net,url,sponsor,mode,tracking,wording_notes,partisan,other_notes
economy,Morning Consult,01/02/2026,01/04/2026,2201,RV,43,48,-5,https://pro.morningconsult.com/trackers/donald-trump-congress-policy-republicans-polling,NA,Online Opt-In Panel,FALSE,NA,NA,NA
trade_tariffs,Morning Consult,01/02/2026,01/04/2026,2201,RV,45,44,1,https://pro.morningconsult.com/trackers/donald-trump-congress-policy-republicans-polling,NA,Online Opt-In Panel,FALSE,NA,NA,NA
venezuela,YouGov,01/02/2026,01/05/2026,1551,A,32,49,-17,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_aY8mpiN.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
terrorism,YouGov,01/02/2026,01/05/2026,1551,A,45,40,5,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_aY8mpiN.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
economy,YouGov,01/05/2026,01/07/2026,2325,A,39,61,-22,https://www.cbsnews.com/news/u-s-actions-venezuela-opinion-poll/,CBS News,Online Matched Sample,FALSE,NA,NA,NA
inflation,YouGov,01/05/2026,01/07/2026,2325,A,35,65,-30,https://www.cbsnews.com/news/u-s-actions-venezuela-opinion-poll/,CBS News,Online Matched Sample,FALSE,NA,NA,NA
immigration,YouGov,01/05/2026,01/07/2026,2325,A,44,56,-12,https://www.cbsnews.com/news/u-s-actions-venezuela-opinion-poll/,CBS News,Online Matched Sample,FALSE,NA,NA,NA
venezuela,YouGov,01/05/2026,01/07/2026,2325,A,43,57,-14,https://www.cbsnews.com/news/u-s-actions-venezuela-opinion-poll/,CBS News,Online Matched Sample,FALSE,NA,NA,NA
economy,Morning Consult,01/09/2026,01/12/2026,2201,RV,43,50,-7,https://pro.morningconsult.com/trackers/donald-trump-congress-policy-republicans-polling,NA,Online Opt-In Panel,FALSE,NA,NA,NA
immigration,Morning Consult,01/09/2026,01/12/2026,2201,RV,47,46,1,https://pro.morningconsult.com/trackers/donald-trump-congress-policy-republicans-polling,NA,Online Opt-In Panel,FALSE,NA,NA,NA
national_security,RMG Research,12/17/2025,12/18/2025,1000,RV,56,43,13,https://napolitannews.org/posts/on-voters-top-issues-trump-ratings-gain-ground,Napolitan News Service,Online Opt-In Panel,FALSE,NA,NA,NA
immigration,RMG Research,12/17/2025,12/18/2025,1000,RV,51,48,3,https://napolitannews.org/posts/on-voters-top-issues-trump-ratings-gain-ground,Napolitan News Service,Online Opt-In Panel,FALSE,NA,NA,NA
guns,RMG Research,12/17/2025,12/18/2025,1000,RV,50,49,1,https://napolitannews.org/posts/on-voters-top-issues-trump-ratings-gain-ground,Napolitan News Service,Online Opt-In Panel,FALSE,NA,NA,NA
education,RMG Research,12/17/2025,12/18/2025,1000,RV,50,46,4,https://napolitannews.org/posts/on-voters-top-issues-trump-ratings-gain-ground,Napolitan News Service,Online Opt-In Panel,FALSE,NA,NA,NA
crime,RMG Research,12/17/2025,12/18/2025,1000,RV,49,49,0,https://napolitannews.org/posts/on-voters-top-issues-trump-ratings-gain-ground,Napolitan News Service,Online Opt-In Panel,FALSE,NA,NA,NA
healthcare,RMG Research,12/17/2025,12/18/2025,1000,RV,47,52,-5,https://napolitannews.org/posts/on-voters-top-issues-trump-ratings-gain-ground,Napolitan News Service,Online Opt-In Panel,FALSE,NA,NA,NA
economy,RMG Research,12/17/2025,12/18/2025,1000,RV,43,56,-13,https://napolitannews.org/posts/on-voters-top-issues-trump-ratings-gain-ground,Napolitan News Service,Online Opt-In Panel,FALSE,NA,NA,NA
abortion,RMG Research,12/17/2025,12/18/2025,1000,RV,41,53,-12,https://napolitannews.org/posts/on-voters-top-issues-trump-ratings-gain-ground,Napolitan News Service,Online Opt-In Panel,FALSE,NA,NA,NA
inflation,RMG Research,12/17/2025,12/18/2025,1000,RV,39,59,-20,https://napolitannews.org/posts/on-voters-top-issues-trump-ratings-gain-ground,Napolitan News Service,Online Opt-In Panel,FALSE,NA,NA,NA
climate_change,RMG Research,12/17/2025,12/18/2025,1000,RV,38,52,-14,https://napolitannews.org/posts/on-voters-top-issues-trump-ratings-gain-ground,Napolitan News Service,Online Opt-In Panel,FALSE,NA,NA,NA
national_security,YouGov,01/09/2026,01/12/2026,1602,A,45,47,-2,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_qsNv5iE.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
venezuela,YouGov,01/09/2026,01/12/2026,1602,A,37,50,-13,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_qsNv5iE.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
immigration,YouGov,01/09/2026,01/12/2026,1602,A,44,51,-7,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_qsNv5iE.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
trade_tariffs,YouGov,01/09/2026,01/12/2026,1602,A,37,56,-19,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_qsNv5iE.pdf,The Economist,Online Matched Sample,FALSE,Tariffs,NA,NA
foreign_policy,YouGov,01/09/2026,01/12/2026,1602,A,39,50,-11,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_qsNv5iE.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
trade_tariffs,Morning Consult,01/09/2026,01/12/2026,2201,RV,43,48,-5,https://pro.morningconsult.com/trackers/donald-trump-congress-policy-republicans-polling,NA,Online Opt-In Panel,FALSE,NA,NA,NA
israel_palestine,YouGov,01/09/2026,01/12/2026,1602,A,33,46,-13,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_qsNv5iE.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
ukraine,YouGov,01/09/2026,01/12/2026,1602,A,32,49,-17,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_qsNv5iE.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
israel_palestine,YouGov,02/05/2025,02/07/2025,2175,A,54,46,8,https://www.cbsnews.com/news/trump-approval-opinion-poll-2025-2-9/,CBS News,Online Matched Sample,FALSE,the current conflict between Israel and Hamas,NA,NA
immigration,YouGov,01/08/2026,01/12/2026,1709,A,44,53,-9,https://www.scribd.com/document/980617250/Yahoo-YouGov-ICE-Poll-January-2026,Yahoo News,Online Matched Sample,FALSE,NA,NA,NA
economy,AP-NORC,01/08/2026,01/11/2026,1203,A,37,62,-25,https://apnorc.org/wp-content/uploads/2026/01/AP-NORC-January-2026-topline-Venezuela.pdf,NA,Probability Panel,FALSE,NA,NA,NA
immigration,AP-NORC,01/08/2026,01/11/2026,1203,A,38,61,-23,https://apnorc.org/wp-content/uploads/2026/01/AP-NORC-January-2026-topline-Venezuela.pdf,NA,Probability Panel,FALSE,NA,NA,NA
venezuela,AP-NORC,01/08/2026,01/11/2026,1203,A,41,57,-16,https://apnorc.org/wp-content/uploads/2026/01/AP-NORC-January-2026-topline-Venezuela.pdf,NA,Probability Panel,FALSE,NA,NA,NA
foreign_policy,AP-NORC,01/08/2026,01/11/2026,1203,A,37,61,-24,https://apnorc.org/wp-content/uploads/2026/01/AP-NORC-January-2026-topline-Venezuela.pdf,NA,Probability Panel,FALSE,NA,NA,NA
military,Quinnipiac University,01/08/2026,01/12/2026,1133,RV,43,53,-10,https://poll.qu.edu/poll-release?releaseid=3945,NA,Live Phone,FALSE,his job as Commander in Chief of the U.S. military,NA,NA
economy,Quinnipiac University,01/08/2026,01/12/2026,1133,RV,42,53,-11,https://poll.qu.edu/poll-release?releaseid=3945,NA,Live Phone,FALSE,NA,NA,NA
venezuela,Quinnipiac University,01/08/2026,01/12/2026,1133,RV,41,52,-11,https://poll.qu.edu/poll-release?releaseid=3945,NA,Live Phone,FALSE,NA,NA,NA
foreign_policy,Quinnipiac University,01/08/2026,01/12/2026,1133,RV,41,56,-15,https://poll.qu.edu/poll-release?releaseid=3945,NA,Live Phone,FALSE,NA,NA,NA
economy,Ipsos,01/12/2026,01/13/2026,1217,A,36,55,-19,https://www.ipsos.com/sites/default/files/ct/news/documents/2026-01/Reuters%20Ipsos%20Greenland%20Survey%20Topline%20January%202026%201.14%20Release_0.pdf,Reuters,Probability Panel,FALSE,NA,NA,NA
foreign_policy,Ipsos,01/12/2026,01/13/2026,1217,A,34,51,-17,https://www.ipsos.com/sites/default/files/ct/news/documents/2026-01/Reuters%20Ipsos%20Greenland%20Survey%20Topline%20January%202026%201.14%20Release_0.pdf,Reuters,Probability Panel,FALSE,NA,NA,NA
inflation,Ipsos,01/12/2026,01/13/2026,1217,A,30,61,-31,https://www.ipsos.com/sites/default/files/ct/news/documents/2026-01/Reuters%20Ipsos%20Greenland%20Survey%20Topline%20January%202026%201.14%20Release_0.pdf,Reuters,Probability Panel,FALSE,Your cost of living,NA,NA
epstein_files,Ipsos,01/12/2026,01/13/2026,1217,A,21,59,-38,https://www.ipsos.com/sites/default/files/ct/news/documents/2026-01/Reuters%20Ipsos%20Greenland%20Survey%20Topline%20January%202026%201.14%20Release_0.pdf,Reuters,Probability Panel,FALSE,NA,NA,NA
venezuela,Ipsos,01/12/2026,01/13/2026,1217,A,36,49,-13,https://www.ipsos.com/sites/default/files/ct/news/documents/2026-01/Reuters%20Ipsos%20Greenland%20Survey%20Topline%20January%202026%201.14%20Release_0.pdf,Reuters,Probability Panel,FALSE,NA,NA,NA
iran,Ipsos,01/12/2026,01/13/2026,1217,A,33,43,-10,https://www.ipsos.com/sites/default/files/ct/news/documents/2026-01/Reuters%20Ipsos%20Greenland%20Survey%20Topline%20January%202026%201.14%20Release_0.pdf,Reuters,Probability Panel,FALSE,NA,NA,NA
crime,Ipsos,01/12/2026,01/13/2026,1217,A,42,45,-3,https://www.ipsos.com/sites/default/files/ct/news/documents/2026-01/Reuters%20Ipsos%20Greenland%20Survey%20Topline%20January%202026%201.14%20Release_0.pdf,Reuters,Probability Panel,FALSE,NA,NA,NA
economy,Global Strategy Group/GBAO (Navigator Research),01/08/2026,01/12/2026,1000,RV,41,56,-15,https://navigatorresearch.org/wp-content/uploads/2026/01/Navigator-January-1-Topline-F01.12.26.pdf,NA,Online Opt-In Panel,FALSE,NA,NA,NA
economy,SSRS,01/09/2026,01/12/2026,1209,A,39,61,-22,https://s3.documentcloud.org/documents/26490187/cnn-poll-on-trump-at-one-year.pdf,CNN,Probability Panel,FALSE,NA,NA,NA
healthcare,SSRS,01/09/2026,01/12/2026,1209,A,36,63,-27,https://s3.documentcloud.org/documents/26490187/cnn-poll-on-trump-at-one-year.pdf,CNN,Probability Panel,FALSE,NA,NA,NA
immigration,SSRS,01/09/2026,01/12/2026,1209,A,42,58,-16,https://s3.documentcloud.org/documents/26490187/cnn-poll-on-trump-at-one-year.pdf,CNN,Probability Panel,FALSE,NA,NA,NA
foreign_policy,SSRS,01/09/2026,01/12/2026,1209,A,39,60,-21,https://s3.documentcloud.org/documents/26490187/cnn-poll-on-trump-at-one-year.pdf,CNN,Probability Panel,FALSE,Foreign affairs,NA,NA
military,SSRS,01/09/2026,01/12/2026,1209,A,41,59,-18,https://s3.documentcloud.org/documents/26490187/cnn-poll-on-trump-at-one-year.pdf,CNN,Probability Panel,FALSE,The role of commander-in-chief,NA,NA
govt_management,SSRS,01/09/2026,01/12/2026,1209,A,39,60,-21,https://s3.documentcloud.org/documents/26490187/cnn-poll-on-trump-at-one-year.pdf,CNN,Probability Panel,FALSE,NA,NA,NA
trade_tariffs,SSRS,01/09/2026,01/12/2026,1209,A,37,62,-25,https://s3.documentcloud.org/documents/26490187/cnn-poll-on-trump-at-one-year.pdf,CNN,Probability Panel,FALSE,Tariffs,NA,NA
venezuela,SSRS,01/09/2026,01/12/2026,1209,A,42,58,-16,https://s3.documentcloud.org/documents/26490187/cnn-poll-on-trump-at-one-year.pdf,CNN,Probability Panel,FALSE,NA,NA,NA
immigration,Cygnal,01/07/2026,01/08/2026,1500,LV,47.6,50,-2.4,https://www.cygn.al/polls/january-2026-national-voter-trends-nvt-poll/,NA,NA,FALSE,NA,NA,NA
economy,Cygnal,01/07/2026,01/08/2026,1500,LV,43.5,54.1,-10.6,https://www.cygn.al/polls/january-2026-national-voter-trends-nvt-poll/,NA,NA,FALSE,NA,NA,NA
inflation,Cygnal,01/07/2026,01/08/2026,1500,LV,38.1,57.9,-19.8,https://www.cygn.al/polls/january-2026-national-voter-trends-nvt-poll/,NA,NA,FALSE,NA,NA,NA
national_security,Cygnal,01/07/2026,01/08/2026,1500,LV,50.4,46,4.4,https://www.cygn.al/polls/january-2026-national-voter-trends-nvt-poll/,NA,NA,FALSE,NA,NA,NA
healthcare,Cygnal,01/07/2026,01/08/2026,1500,LV,37,57.7,-20.7,https://www.cygn.al/polls/january-2026-national-voter-trends-nvt-poll/,NA,NA,FALSE,NA,NA,NA
govt_spending,Cygnal,01/07/2026,01/08/2026,1500,LV,39,57.2,-18.2,https://www.cygn.al/polls/january-2026-national-voter-trends-nvt-poll/,NA,NA,FALSE,Government spending and waste,NA,NA
economy,Marist College,01/12/2026,01/13/2026,1408,A,36,57,-21,https://maristpoll.marist.edu/wp-content/uploads/2026/01/Marist-Poll_USA-NOS-and-Tables_202601141623.pdf,NPR | PBS News,Live Phone/Online Opt-In Panel/Text-to-Web,FALSE,NA,NA,NA
foreign_policy,Marist College,01/12/2026,01/13/2026,1408,A,37,56,-19,https://maristpoll.marist.edu/wp-content/uploads/2026/01/Marist-Poll_USA-NOS-and-Tables_202601141623.pdf,NPR | PBS News,Live Phone/Online Opt-In Panel/Text-to-Web,FALSE,NA,NA,NA
economy,Impact Research/National Research,01/08/2026,01/13/2026,1500,RV,44,54,-10,https://prod-i.a.dj.com/public/resources/documents/Redacted_WSJ_Poll_Jan_2026.pdf,Wall Street Journal,Live Phone/Text-to-Web,FALSE,NA,NA,NA
inflation,Impact Research/National Research,01/08/2026,01/13/2026,1500,RV,41,58,-17,https://prod-i.a.dj.com/public/resources/documents/Redacted_WSJ_Poll_Jan_2026.pdf,Wall Street Journal,Live Phone/Text-to-Web,FALSE,Inflation and rising prices,NA,NA
immigration,Impact Research/National Research,01/08/2026,01/13/2026,1500,RV,48,52,-4,https://prod-i.a.dj.com/public/resources/documents/Redacted_WSJ_Poll_Jan_2026.pdf,Wall Street Journal,Live Phone/Text-to-Web,FALSE,NA,NA,NA
border_security,Impact Research/National Research,01/08/2026,01/13/2026,1500,RV,53,47,6,https://prod-i.a.dj.com/public/resources/documents/Redacted_WSJ_Poll_Jan_2026.pdf,Wall Street Journal,Live Phone/Text-to-Web,FALSE,NA,NA,NA
trade_tariffs,Impact Research/National Research,01/08/2026,01/13/2026,1500,RV,44,54,-10,https://prod-i.a.dj.com/public/resources/documents/Redacted_WSJ_Poll_Jan_2026.pdf,Wall Street Journal,Live Phone/Text-to-Web,FALSE,Tariffs,NA,NA
healthcare,Impact Research/National Research,01/08/2026,01/13/2026,1500,RV,37,58,-21,https://prod-i.a.dj.com/public/resources/documents/Redacted_WSJ_Poll_Jan_2026.pdf,Wall Street Journal,Live Phone/Text-to-Web,FALSE,NA,NA,NA
vaccines,Impact Research/National Research,01/08/2026,01/13/2026,1500,RV,39,51,-12,https://prod-i.a.dj.com/public/resources/documents/Redacted_WSJ_Poll_Jan_2026.pdf,Wall Street Journal,Live Phone/Text-to-Web,FALSE,Vaccine policy,NA,NA
foreign_policy,Impact Research/National Research,01/08/2026,01/13/2026,1500,RV,44,55,-11,https://prod-i.a.dj.com/public/resources/documents/Redacted_WSJ_Poll_Jan_2026.pdf,Wall Street Journal,Live Phone/Text-to-Web,FALSE,NA,NA,NA
ukraine,Impact Research/National Research,01/08/2026,01/13/2026,1500,RV,40,54,-14,https://prod-i.a.dj.com/public/resources/documents/Redacted_WSJ_Poll_Jan_2026.pdf,Wall Street Journal,Live Phone/Text-to-Web,FALSE,The Russia-Ukraine war,NA,NA
ai,Impact Research/National Research,01/08/2026,01/13/2026,1500,RV,26,46,-20,https://prod-i.a.dj.com/public/resources/documents/Redacted_WSJ_Poll_Jan_2026.pdf,Wall Street Journal,Live Phone/Text-to-Web,FALSE,NA,NA,NA
economy,YouGov,01/14/2026,01/16/2026,2523,A,39,61,-22,https://assets1.cbsnewsstatic.com/hub/cms/prod_cms_alt/file/2026/01/18/cdcd747f-4147-4289-813f-d555f2aca600/cbs_news_poll___january_14-16__2026.pdf,CBS News,Online Matched Sample,FALSE,NA,NA,NA
inflation,YouGov,01/14/2026,01/16/2026,2523,A,35,65,-30,https://assets1.cbsnewsstatic.com/hub/cms/prod_cms_alt/file/2026/01/18/cdcd747f-4147-4289-813f-d555f2aca600/cbs_news_poll___january_14-16__2026.pdf,CBS News,Online Matched Sample,FALSE,NA,NA,NA
immigration,YouGov,01/14/2026,01/16/2026,2523,A,42,58,-16,https://assets1.cbsnewsstatic.com/hub/cms/prod_cms_alt/file/2026/01/18/cdcd747f-4147-4289-813f-d555f2aca600/cbs_news_poll___january_14-16__2026.pdf,CBS News,Online Matched Sample,FALSE,NA,NA,NA
venezuela,YouGov,01/14/2026,01/16/2026,2523,A,41,59,-18,https://assets1.cbsnewsstatic.com/hub/cms/prod_cms_alt/file/2026/01/18/cdcd747f-4147-4289-813f-d555f2aca600/cbs_news_poll___january_14-16__2026.pdf,CBS News,Online Matched Sample,FALSE,NA,NA,NA
iran,YouGov,01/14/2026,01/16/2026,2523,A,42,58,-16,https://assets1.cbsnewsstatic.com/hub/cms/prod_cms_alt/file/2026/01/18/cdcd747f-4147-4289-813f-d555f2aca600/cbs_news_poll___january_14-16__2026.pdf,CBS News,Online Matched Sample,FALSE,NA,NA,NA
crime,YouGov,01/16/2026,01/19/2026,1722,A,42,49,-7,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_z9wtNZI.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
immigration,YouGov,01/16/2026,01/19/2026,1722,A,43,53,-10,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_z9wtNZI.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
race_relations,YouGov,01/16/2026,01/19/2026,1722,A,33,53,-20,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_z9wtNZI.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
inflation,YouGov,01/16/2026,01/19/2026,1722,A,34,61,-27,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_z9wtNZI.pdf,The Economist,Online Matched Sample,FALSE,Inflation/prices,NA,NA
iran,YouGov,01/16/2026,01/19/2026,1722,A,34,48,-14,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_z9wtNZI.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
immigration,Morning Consult,01/16/2026,01/18/2026,2201,RV,49,44,5,https://pro.morningconsult.com/trackers/donald-trump-congress-policy-republicans-polling,NA,Online Opt-In Panel,FALSE,NA,NA,NA
economy,Morning Consult,01/16/2026,01/18/2026,2201,RV,45,48,-3,https://pro.morningconsult.com/trackers/donald-trump-congress-policy-republicans-polling,NA,Online Opt-In Panel,FALSE,NA,NA,NA
trade_tariffs,Morning Consult,01/16/2026,01/18/2026,2201,RV,45,46,-1,https://pro.morningconsult.com/trackers/donald-trump-congress-policy-republicans-polling,NA,Online Opt-In Panel,FALSE,NA,NA,NA
economy,Verasight,01/14/2026,01/20/2026,1532,A,39,57,-18,https://www.gelliottmorris.com/p/new-poll-trump-slips-on-immigration,Strength In Numbers,Text/Online Ad/Email,FALSE,Jobs and the economy,NA,NA
inflation,Verasight,01/14/2026,01/20/2026,1532,A,32,63,-31,https://www.gelliottmorris.com/p/new-poll-trump-slips-on-immigration,Strength In Numbers,Text/Online Ad/Email,FALSE,Prices/inflation,NA,NA
trade_tariffs,Verasight,01/14/2026,01/20/2026,1532,A,38,57,-19,https://www.gelliottmorris.com/p/new-poll-trump-slips-on-immigration,Strength In Numbers,Text/Online Ad/Email,FALSE,Trade with other countries,NA,NA
foreign_policy,Verasight,01/14/2026,01/20/2026,1532,A,40,55,-15,https://www.gelliottmorris.com/p/new-poll-trump-slips-on-immigration,Strength In Numbers,Text/Online Ad/Email,FALSE,NA,NA,NA
immigration,Verasight,01/14/2026,01/20/2026,1532,A,44,52,-8,https://www.gelliottmorris.com/p/new-poll-trump-slips-on-immigration,Strength In Numbers,Text/Online Ad/Email,FALSE,NA,NA,NA
border_security,Verasight,01/14/2026,01/20/2026,1532,A,50,46,4,https://www.gelliottmorris.com/p/new-poll-trump-slips-on-immigration,Strength In Numbers,Text/Online Ad/Email,FALSE,NA,NA,NA
deportations,Verasight,01/14/2026,01/20/2026,1532,A,42,54,-12,https://www.gelliottmorris.com/p/new-poll-trump-slips-on-immigration,Strength In Numbers,Text/Online Ad/Email,FALSE,NA,NA,NA
education,Verasight,01/14/2026,01/20/2026,1532,A,37,54,-17,https://www.gelliottmorris.com/p/new-poll-trump-slips-on-immigration,Strength In Numbers,Text/Online Ad/Email,FALSE,NA,NA,NA
healthcare,Verasight,01/14/2026,01/20/2026,1532,A,33,61,-28,https://www.gelliottmorris.com/p/new-poll-trump-slips-on-immigration,Strength In Numbers,Text/Online Ad/Email,FALSE,NA,NA,NA
govt_spending,Verasight,01/14/2026,01/20/2026,1532,A,37,56,-19,https://www.gelliottmorris.com/p/new-poll-trump-slips-on-immigration,Strength In Numbers,Text/Online Ad/Email,FALSE,Government funding and social programs,NA,NA
crime,Verasight,01/14/2026,01/20/2026,1532,A,43,52,-9,https://www.gelliottmorris.com/p/new-poll-trump-slips-on-immigration,Strength In Numbers,Text/Online Ad/Email,FALSE,Crime and public safety,NA,NA
economy,American Research Group,01/17/2026,01/20/2026,1100,A,32,64,-32,https://americanresearchgroup.com/economy/,NA,Live Phone,FALSE,NA,NA,NA
border_security,The New York Times/Siena College,01/12/2026,01/17/2026,1625,RV,50,46,4,https://www.nytimes.com/2026/01/22/us/politics/trump-poll-second-term.html,NA,Live Phone/Text-to-Web,FALSE,The border between the U.S. and Mexico,NA,NA
govt_management,The New York Times/Siena College,01/12/2026,01/17/2026,1625,RV,42,56,-14,https://www.nytimes.com/2026/01/22/us/politics/trump-poll-second-term.html,NA,Live Phone/Text-to-Web,FALSE,Managing the federal government,NA,NA
venezuela,The New York Times/Siena College,01/12/2026,01/17/2026,1625,RV,41,53,-12,https://www.nytimes.com/2026/01/22/us/politics/trump-poll-second-term.html,NA,Live Phone/Text-to-Web,FALSE,NA,NA,NA
immigration,The New York Times/Siena College,01/12/2026,01/17/2026,1625,RV,40,58,-18,https://www.nytimes.com/2026/01/22/us/politics/trump-poll-second-term.html,NA,Live Phone/Text-to-Web,FALSE,NA,NA,NA
economy,The New York Times/Siena College,01/12/2026,01/17/2026,1625,RV,40,58,-18,https://www.nytimes.com/2026/01/22/us/politics/trump-poll-second-term.html,NA,Live Phone/Text-to-Web,FALSE,NA,NA,NA
